date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-12-08,117556.17875101832,108844.15226259177,118164.69280530352,111797.0330910747,121593.96877269131
2025-12-09,117288.09737358264,108380.6836995169,118104.30907241421,111293.53636581372,121489.01830976711
2025-12-10,118511.00668500556,109934.06195006486,119166.7605594719,112925.40287062904,122294.76000053549
2025-12-11,118986.8091467073,109905.1654913272,119274.66830102546,112980.53457682149,122579.33156387057
2025-12-12,117785.62366463046,108767.13616782193,117654.31648261205,111574.18791036513,121261.35888147764
2025-12-15,117611.25935578534,108967.60790618138,117552.15877435543,111363.32948351168,121078.15559387907
2025-12-16,116610.85203240477,108053.89173822025,116614.11893926306,110652.2357291412,120747.33135220579
2025-12-17,115268.73021417818,106800.86323294738,115303.17945670088,109647.78975510666,119418.67743689154
2025-12-18,115892.55639802112,107363.52178584343,116293.65183328526,110384.26342438908,120320.44134288232
2025-12-19,116821.01829740118,108693.0524718335,117566.24140943075,111405.29119393432,121410.96147101792
2025-12-22,117486.49651262233,109690.5205628173,118445.02387441194,112097.68322448398,122167.33648485938
2025-12-23,117857.70401818969,110036.44313878342,119137.65294278851,112518.56359625992,122725.70038564566
2025-12-24,118426.06255925412,110418.97291742048,119580.6401801737,112939.18677295677,123157.40293824255
2025-12-26,118556.3089528805,110544.41349329587,119758.2635146899,113099.66386700505,123144.91427956698
2025-12-29,118660.08963653793,110432.79287639797,119874.94653567523,113173.0349394536,122706.06912880861
2025-12-30,118434.10718514968,110281.4742140358,119687.3965212772,113015.75949305696,122556.22700091537
2025-12-31,117732.70652871596,109547.43666243792,118884.92254474481,112181.50101243524,121648.21332153333
2026-01-02,118147.49992967157,110020.39836985416,119430.10704089343,113003.70588447775,121871.20175193978
2026-01-05,118696.09646895989,109901.19965458012,119172.10635230622,113872.90716539123,122682.87746099777
2026-01-06,119186.41592534291,110159.7906419312,119413.02161515792,113490.46331971665,123412.50039605467
2026-01-07,119424.013815567,111152.14287259347,121124.58962694072,113912.79929259716,123014.69252040383
2026-01-08,119972.40842106585,110786.80306923144,120184.16095416882,113563.12517544487,123002.20386172822
2026-01-09,119724.85445777001,110769.85814037688,120204.37650428522,114143.48736513691,123815.66522032661
2026-01-12,119833.15349175,111290.55742750436,120838.79528321513,114815.00507623123,124010.10503430112
2026-01-13,118610.26720346524,111059.94720255824,120976.45328628203,115232.7068518002,123762.15017465044
2026-01-14,118888.60453511991,110818.66444153048,121579.3722607807,116110.02295857544,123153.8316391618
2026-01-15,117901.49029803766,110116.90764273956,120979.95087022134,116000.46705886893,123489.20710954163
2026-01-16,117469.59762005165,109882.39764662931,120312.73428968998,115470.59174329638,123385.7374291631
2026-01-20,116172.82350663001,108008.03162658821,118806.48220515827,114127.7002499404,120874.00358850206
2026-01-21,117538.12958760568,109852.56058549123,121175.47365038507,115835.84933564623,122269.02051569754
2026-01-22,118127.56918671401,110495.36638965804,122098.38291521643,116328.45419683355,122907.65154094456
2026-01-23,117357.23061092962,109982.39224731998,121631.17305243434,116283.1482168815,122952.24922702585
2026-01-26,117859.10492545574,109818.89090442765,121403.18043271752,115913.18560561641,123576.61683216388
2026-01-27,118022.99090025928,109738.45019379174,121567.29711962737,116366.16146384685,124068.9770285984
2026-01-28,117910.14747198015,109368.29533429157,121022.71381123693,116023.4804232306,124056.48836992281
2026-01-29,118225.49634254405,109698.29053083753,120604.16594341083,115728.3463644892,123810.30827170554
2026-01-30,118510.74403372384,110653.56222697513,121132.48096175592,116709.2113142133,123441.03812437966
2026-02-02,119668.00033470435,111656.29378141474,123146.8217870203,117377.80046493337,124054.70272038244
2026-02-03,122272.4413438546,112165.8937989823,123678.15661496547,118755.72447913021,123005.77516080897
2026-02-04,123464.0522613836,109717.0562092441,120704.18944976719,116513.151453125,122409.94528399591
2026-02-05,123676.7745067876,108152.86195443885,119614.1560154319,115082.69596035752,120881.13529855659
2026-02-06,125001.31420091493,110251.18146946169,121898.87898805978,117749.30975107636,123200.2149747835
2026-02-09,124018.04991816822,110657.35042386682,121568.04622551489,118092.50560527504,123794.25920205616
2026-02-10,123238.69369879068,109769.59523376706,120609.35136095692,117287.86834934338,123467.8010912712
2026-02-11,124768.87283600422,110437.68004223396,121023.05170302125,118590.60773713293,123439.26336294624
2026-02-12,124643.672872607,109227.32128474147,120451.34888910703,117297.30721500999,121532.26587058614
2026-02-13,124506.74305129012,109063.21778144488,120132.9353728069,116851.24498410604,121617.88994366798
2026-02-17,123237.75109425937,108171.10601783839,119125.11160613521,115863.79110889682,121814.11540718285
2026-02-18,124096.50823927922,108906.65732129703,119548.82386069154,116780.9102896569,122427.78000318563
2026-02-19,124020.13851088421,109027.8186317009,119713.09566157089,116824.76870396816,122104.89319148142
2026-02-20,123949.4230070047,109279.6709321031,120180.22400158983,116682.14832353669,122987.92955351228
2026-02-23,125390.55952671217,109566.94394991222,120573.31712126674,117378.56284073961,121732.06263318175
2026-02-24,125619.14178047006,111004.63936406861,122473.56823172275,119062.99208267752,122616.873756646
2026-02-25,125159.5632884606,110863.29171310962,122327.80823720999,118913.51570623188,123651.5487842174
2026-02-26,124051.20447638705,108743.20722299417,119804.7198988909,117130.63864189092,122964.73788570144
2026-02-27,126518.06885525575,109586.28208196459,120596.74303819572,117700.27802275012,122374.26495750947
2026-03-02,125727.23264701606,108766.2372871417,119926.37969932047,116944.79523243022,122443.83996094194
2026-03-03,124488.348487593,107865.7206822304,118817.17692385303,116054.79369962562,121364.57813539621
2026-03-04,123574.41816068409,107135.4703071102,118165.98926994222,115489.69492411669,122220.8515305355
2026-03-05,121693.83746656844,105594.91350680734,116735.53446577683,113924.03048671136,121539.39758064061
2026-03-06,121792.01304912595,105800.83683927223,116772.4689998213,113970.47256689385,119946.3695403899
2026-03-09,122530.56044426197,106542.54559103043,117367.99006224297,114486.7679702696,120997.09363761067
2026-03-10,122239.58832451487,106135.21140959678,116803.66976069048,113959.0557164657,120802.6429355292
2026-03-11,122312.1382663831,106398.60131388977,117317.50279626092,114322.62312672907,120651.0151580956
2026-03-12,122628.8283823794,106620.45444883687,117209.52533343971,114475.44702520271,118818.93872968212
2026-03-13,123094.67391743619,107115.24850136176,117264.80508149428,114689.38126842916,118146.4021393821
2026-03-16,123275.31572265846,107251.14734101824,117557.76370144865,114823.09020041492,119348.7649021434
