date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-09-23,110812.60719125501,111347.13471601145,108494.17946935463,109680.82889200353,117961.95565187433
2025-09-24,110692.17681370059,111245.9100167772,108377.09887606688,109581.69805513833,117586.64264605376
2025-09-25,110900.81284739089,110628.22463738963,107903.15936122439,109249.97877119528,117044.16455237816
2025-09-26,111319.38262180061,110744.51578807386,108140.88999144707,109352.60316283304,117714.71943420194
2025-09-29,110842.91874533183,111253.27672824006,108365.0803084431,108736.07684909097,118045.54363985473
2025-09-30,111026.7767714264,111709.84006808116,108719.26338053095,108560.68397105772,118490.20299131125
2025-10-01,112949.78267563423,113229.12132366147,110803.27980962314,109591.23271655427,118893.96661750342
2025-10-02,112255.15094455036,112110.84586690454,110248.00853170789,108557.98768650534,119030.90632374666
2025-10-03,111928.12531622527,112595.693740557,110493.61306460695,109103.2511506667,119029.14245061227
2025-10-06,112613.63455501421,113684.2764375552,111272.61385913627,109905.53210712127,119456.01063724396
2025-10-07,111616.92900328961,112504.55401096784,109941.79493025647,109017.68587018689,119013.12604702763
2025-10-08,112639.14749550486,112621.94387070608,110781.57414617467,109134.24503558145,119722.81278098133
2025-10-09,112870.44279651235,112560.18126943472,110999.03059272547,108689.20738100624,119375.97217174391
2025-10-10,109757.58412930547,110754.23074867789,108094.0396731106,106256.46092790423,116149.49978953306
2025-10-13,113371.58501716841,112466.60033969047,111657.6511355532,107765.3154680146,117931.708494051
2025-10-14,111693.25219329927,113191.11225906009,110393.64993643117,108277.70535159558,117787.63707852973
2025-10-15,112687.71148812784,114504.53837975429,111437.76129321326,109218.44780445418,118310.56013424613
2025-10-16,113190.73776000593,114140.02652739415,112192.52841949163,108431.13101286898,117504.84030741926
2025-10-17,113108.98802830876,114263.64657701523,111898.3521989317,109664.819422037,118171.83477865692
2025-10-20,113546.8349790485,114109.71612284824,111675.75287713343,110133.62230816812,119400.87326963515
2025-10-21,112468.15858566097,113938.66259031976,111044.4007594683,110084.92638888565,119399.08762028921
2025-10-22,111837.71573630703,114019.52447690156,110951.22498061016,110379.86374319882,118778.34582235372
2025-10-23,112880.64827966386,114786.54899877778,111928.41072278887,111079.47380696985,119482.69738448114
2025-10-24,113644.00951654986,114611.13111608512,112604.39766834534,111130.13372997525,120459.17537406647
2025-10-27,115623.61527171459,114948.84950460953,114000.4702799912,111993.45411739947,121880.3127151083
2025-10-28,116596.10657072692,114854.34216788168,114846.85078853955,112730.64886810251,122204.02698769464
2025-10-29,117491.6403573682,114145.00678849113,115579.80237408307,112896.10942142746,122262.72476588955
2025-10-30,116085.18717906953,112463.96832687756,113923.778577012,111485.23865111805,120918.06547976167
